timestamp,distance_raw,signal_strength,temperature,distance_ref
2026-01-11T19:26:54.138974,495.98,112,25.1,500
2026-01-11T19:26:54.238974,194.12,140,32.2,200
2026-01-11T19:26:54.338974,984.18,50,24.1,1000
2026-01-11T19:26:54.438974,490.22,86,33.6,500
2026-01-11T19:26:54.538974,99.26,114,22.2,100
2026-01-11T19:26:54.638974,202.35,125,26.4,200
2026-01-11T19:26:54.738974,202.73,64,21.5,200
2026-01-11T19:26:54.838974,986.89,140,30.1,1000
2026-01-11T19:26:54.938974,486.25,160,34.5,500
2026-01-11T19:26:55.038974,989.45,106,25.6,1000
2026-01-11T19:26:55.138974,979.62,120,24.4,1000
2026-01-11T19:26:55.238974,1045.48,80,21.1,1000
2026-01-11T19:26:55.338974,1459.21,49,24.5,1500
2026-01-11T19:26:55.438974,201.06,117,26.0,200
2026-01-11T19:26:55.538974,198.56,138,26.2,200
2026-01-11T19:26:55.638974,196.98,135,33.9,200
2026-01-11T19:26:55.738974,505.73,129,23.3,500
2026-01-11T19:26:55.838974,200.92,160,26.1,200
2026-01-11T19:26:55.938974,1015.06,78,22.1,1000
2026-01-11T19:26:56.038974,101.78,123,28.2,100
2026-01-11T19:26:56.138974,993.22,167,33.2,1000
2026-01-11T19:26:56.238974,102.59,110,24.4,100
2026-01-11T19:26:56.338974,1528.51,161,27.6,1500
2026-01-11T19:26:56.438974,498.61,153,24.1,500
2026-01-11T19:26:56.538974,1496.0,136,33.8,1500
2026-01-11T19:26:56.638974,196.14,130,23.1,200
2026-01-11T19:26:56.738974,1002.24,73,34.4,1000
2026-01-11T19:26:56.838974,1515.56,77,27.2,1500
